gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000000457.14,275.2063907882891,-1.1934712422091276,0.22862875069918726,-5.220127558582553,1.7879993651950822e-7,8.267046331306622e-7,SCYL3
ENSG00000001167.14,507.5379422084386,-1.101395491812693,0.17638316249839384,-6.244334641764473,4.256079152517139e-10,2.406392779377868e-9,NFYA
ENSG00000001626.15,6.008228650553346,-5.29551746248043,1.9130659146707476,-2.7680789364708467,0.0056387796434678485,0.0139469437473243,CFTR
ENSG00000003436.16,3013.0631918466343,-1.9349979944704758,0.10582269212795598,-18.28528414426241,1.0839719173526353e-74,3.4969775066490515e-73,TFPI
ENSG00000003987.14,118.33606178143827,-4.954973360299076,0.5740782242230401,-8.631181520610989,6.072142921751115e-18,5.205836620600941e-17,MTMR7
ENSG00000003989.17,1003.5612461439727,-1.8654107544333403,0.13257178267104863,-14.070948710571374,5.72955718954402e-45,1.0981529010279697e-43,SLC7A2
ENSG00000004700.16,286.6541283509989,-1.481016099423345,0.21432973789542212,-6.909988851598265,4.846917934048097e-12,3.0888529173440316e-11,RECQL
ENSG00000005175.10,234.77419243706092,-1.3919050267864317,0.2510395878306826,-5.5445638626734155,2.94687766721227e-8,1.4543953775305133e-7,RPAP3
ENSG00000005187.12,1602.9676007418136,-1.9094480390189266,0.11691113672500629,-16.332473470942755,5.798502488844439e-60,1.4661787796539257e-58,ACSM3
ENSG00000005801.18,708.0334519031995,-1.0719108977983538,0.14785502641949838,-7.2497426956395685,4.175641157148365e-13,2.833416703597184e-12,ZNF195
ENSG00000005812.11,212.61729558241095,-1.0175828973720362,0.2517098440256602,-4.042682165693528,5.284322903663815e-5,1.8742099169516324e-4,FBXL3
ENSG00000005893.15,1001.9897171952291,-2.012938943620766,0.14284136547238568,-14.092128963930344,4.245664628574941e-45,8.16356503855341e-44,LAMP2
ENSG00000005981.13,39.30631079735781,-3.6404521377604016,0.7215315508371759,-5.045451073534444,4.5245266680223506e-7,2.017204458484782e-6,ASB4
ENSG00000006210.7,944.7680914699996,-1.0671478586307184,0.13461650387181215,-7.927318181186047,2.239290212906462e-15,1.701087804973196e-14,CX3CL1
ENSG00000006459.11,691.4874297203213,-1.0969941616700358,0.16817105743719388,-6.523085353612203,6.887564102680048e-11,4.096957959587429e-10,KDM7A
ENSG00000006715.16,497.24418911626935,-1.6328907869241016,0.17529974745104188,-9.314849625668396,1.2212540989772752e-20,1.154187483811101e-19,VPS41
ENSG00000007062.11,71.63410068473833,-1.7725887843144061,0.43379209034851945,-4.086263497543866,4.383759013932378e-5,1.5740102825510617e-4,PROM1
ENSG00000007202.15,1677.1323115655441,-1.2616929105330346,0.11036660295623615,-11.431836051285693,2.899130439455256e-30,3.7736594389744105e-29,KIAA0100
ENSG00000007384.15,62.113358672281194,-1.205517558244317,0.45705004556039563,-2.6376051593348264,0.008349373368784314,0.019838376183703554,RHBDF1
ENSG00000007944.15,78.55542314693425,-2.1952941522334055,0.41988085259405283,-5.228374046281766,1.7100727189766447e-7,7.925101712186191e-7,MYLIP
ENSG00000008083.14,306.2189231018191,-1.277652329186265,0.213719067853529,-5.978185952326424,2.256360898710191e-9,1.2066976167485833e-8,JARID2
ENSG00000008086.12,617.9507676894635,-1.1102019909703473,0.1519355669177565,-7.307057942340159,2.7305483380335746e-13,1.870644305355816e-12,CDKL5
ENSG00000008226.20,76.15083308620294,-2.9126269852280373,0.5104199118785523,-5.706334955680684,1.1543473010048269e-8,5.858425071619344e-8,DLEC1
ENSG00000008277.14,235.70231774320916,-2.1973744104077255,0.25240422483988917,-8.705775078850658,3.1541179073524325e-18,2.740220020612801e-17,ADAM22
ENSG00000008300.17,239.46356426328117,-2.3701301451512236,0.25970797571924625,-9.12613537796552,7.098820650348773e-20,6.517157087707499e-19,CELSR3
ENSG00000010072.16,162.92492989368077,-1.1991439239054718,0.2886614628175493,-4.154153146044992,3.264944593512701e-5,1.1928961586597907e-4,SPRTN
ENSG00000010244.18,3020.368027220842,-1.047243913945882,0.1079872231059546,-9.697850206948559,3.079179462520126e-22,3.0728158249642512e-21,ZNF207
ENSG00000010319.7,97.939386216767,-2.0014488190549975,0.37035935508221,-5.404072535472281,6.514458030306074e-8,3.1264803544614184e-7,SEMA3G
ENSG00000010610.10,21.776320612448217,-4.007708348318585,1.079897337027392,-3.7111938430652205,2.0628405690639208e-4,6.722251110986792e-4,CD4
ENSG00000010704.18,92.8618618849196,-1.1225129688917501,0.35794411246853075,-3.136000648677907,0.0017126882485737583,0.004735358402826116,HFE
ENSG00000010818.10,185.33916192724948,-1.9505389888683893,0.2692998635819626,-7.2430002857195435,4.3886598556249626e-13,2.9745913234706845e-12,HIVEP2
ENSG00000011021.23,592.0555548937834,-1.2591432432299552,0.15425692112514275,-8.16263694391035,3.277886170227244e-16,2.5968075195624036e-15,CLCN6
ENSG00000011376.12,604.5577357909957,-1.620066258744741,0.15985172286555532,-10.134806367444108,3.871398139844402e-24,4.1290316177649346e-23,LARS2
ENSG00000011426.11,1389.0807175802524,-2.180875519217314,0.12006860940266115,-18.163577724995104,1.0027194295798584e-73,3.180022699445106e-72,ANLN
ENSG00000011465.17,21.85689245633251,-2.2509531734342696,0.7985371185425352,-2.8188460137490394,0.004819663339870611,0.012124282082938101,DCN
ENSG00000011523.14,309.4830196632957,-1.3425260344167194,0.20340450822335707,-6.600276690733427,4.1039111911751214e-11,2.475078429520564e-10,CEP68
ENSG00000012171.20,1017.8526769612314,-1.0420179857055762,0.1324800884287356,-7.865468675816171,3.6771811438407114e-15,2.7604676299975732e-14,SEMA3B
ENSG00000012174.12,228.27121614743032,-1.709393691552516,0.2510186728536563,-6.809826823318006,9.771630125162805e-12,6.116309067261636e-11,MBTPS2
ENSG00000012817.15,745.2810869080839,-2.3622704411808395,0.1608590551983273,-14.685343254492793,8.0027932200941e-49,1.6342948391758333e-47,KDM5D
ENSG00000012822.16,71.93813298852515,-1.73583291464708,0.41663678783157787,-4.166297757049665,3.0958629060868226e-5,1.1351370934773705e-4,CALCOCO1
ENSG00000013288.9,211.38010674449436,-1.2613458885282935,0.24809958767116405,-5.084030571627171,3.695084241151878e-7,1.6600154863686212e-6,MAN2B2
ENSG00000013503.10,233.73062792611083,-1.480611521341824,0.2537655487544611,-5.834564733506976,5.3931167302877135e-9,2.8074965861824648e-8,POLR3B
ENSG00000013523.10,323.44426747634384,-1.3149833646621294,0.21223485039543152,-6.195888009024342,5.795732666725068e-10,3.2493004602324927e-9,ANGEL1
ENSG00000013588.8,54.76603055851639,-1.0920115185050925,0.4523681834210582,-2.413988336329708,0.015778967462191668,0.03490399940025818,GPRC5A
ENSG00000014123.10,500.08891893475084,-2.6036297828293846,0.21523029013210176,-12.096948720513996,1.0961003046951515e-33,1.5723550992795136e-32,UFL1
ENSG00000015153.14,330.79861753023346,-1.2769915620943424,0.20436977224205555,-6.248436586707518,4.1458147823937244e-10,2.3462647061494013e-9,YAF2
ENSG00000015568.13,1015.0524824900335,-1.5312211066506516,0.19416058313715145,-7.886364378958551,3.1111732297376484e-15,2.3437922534445322e-14,RGPD5
ENSG00000016391.11,1132.321603038178,-1.19337051818895,0.12357220677956733,-9.657272855195735,4.578909208083622e-22,4.54671256622247e-21,CHDH
ENSG00000018408.14,363.4294178448686,-1.10113697573117,0.18917021322253294,-5.820879286295631,5.853883876282679e-9,3.038903684552641e-8,WWTR1
