gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000169564.7,942.8366537742376,1.5380929954469658,0.13567845386677638,11.33630986801508,8.672476368628922e-30,1.114798615388633e-28,PCBP1
ENSG00000169567.12,3357.1768320314122,2.8146302009529944,0.09593491131929631,29.338956613877233,3.3053059070577156e-189,3.388844117996366e-187,HINT1
ENSG00000169599.12,754.7767808051568,3.325000699301473,0.1502018525925014,22.136882081755818,1.3956344488352049e-108,7.330263882320765e-107,NFU1
ENSG00000169612.4,252.5267488049928,1.444213367849327,0.23300787844177992,6.19813105680108,5.713755611116403e-10,3.2057424191454812e-9,RAMAC
ENSG00000169621.10,669.2112231829467,4.319474833615911,0.1768504916875312,24.424443451634772,9.407132908859917e-132,6.189686703856004e-130,APLF
ENSG00000169627.9,2223.560962534862,5.139243711257329,0.33910611172241334,15.155267137928286,6.993050664373579e-52,1.515988057856743e-50,BOLA2B
ENSG00000169668.11,21.735722323409792,1.9091496533374068,0.7144415165592656,2.6722266400920107,0.007534973829820304,0.018094332759858847,BCRP2
ENSG00000169689.15,1979.4369894245601,3.5520698944587616,0.1348822884178526,26.334590969088428,7.706522300918101e-153,5.992671808958081e-151,CENPX
ENSG00000169692.13,93.10465345890266,2.733890148097575,0.3598012302819277,7.598334630360752,2.99965853890042e-14,2.1597830047523037e-13,AGPAT2
ENSG00000169696.16,2571.224054087852,1.4567563283166929,0.12188637497334218,11.95175694276986,6.356699424196831e-33,8.909497535655653e-32,ASPSCR1
ENSG00000169714.16,1778.6297748499942,1.0407062139712855,0.11868134341669273,8.768911641970076,1.8040153595563416e-18,1.581974570427585e-17,CNBP
ENSG00000169715.15,1895.1983502741566,2.30757602151417,0.14444246380331785,15.975745364301693,1.8858654788282425e-57,4.545816481896934e-56,MT1E
ENSG00000169718.18,3515.436900501944,3.1692187003266072,0.09685063534149953,32.722745588109,7.416178808769779e-235,1.0184658769584846e-232,DUS1L
ENSG00000169727.12,1718.3286300595887,1.4573024807919894,0.10438989252884527,13.96018757648691,2.727151483221013e-44,5.1284837377305705e-43,GPS1
ENSG00000169733.12,1533.3019877247082,2.392362686348395,0.10944498199773485,21.859044084797866,6.376552507977503e-106,3.252150408583143e-104,RFNG
ENSG00000169738.8,1701.7149507432844,2.78483998867394,0.1350070084844251,20.627373496652282,1.5589041576725593e-94,6.8032758997669215e-93,DCXR
ENSG00000169740.14,366.35591319415323,3.926041439144142,0.21287030126268858,18.443349851322306,5.897192933192007e-76,1.955151296056504e-74,ZNF32
ENSG00000169750.9,111.08115267108008,1.5283854697006931,0.34148991014457225,4.4756387357203025,7.618320945637681e-6,3.009332266400592e-5,RAC3
ENSG00000169764.15,1392.9421912790408,1.1195017998302055,0.1145241225831225,9.77524886966641,1.438034715653614e-22,1.4524926895154487e-21,UGP2
ENSG00000169826.8,491.4577732580386,3.259306895256553,0.19214158424480235,16.963047890268037,1.5413748843227417e-64,4.2530581831202063e-63,CSGALNACT2
ENSG00000169857.8,430.48920803518627,2.886914471362454,0.18114180727756413,15.937317368920949,3.49018277686323e-57,8.33911348553323e-56,AVEN
ENSG00000169902.15,863.6682433160812,2.3776976873702553,0.13170081405378523,18.053781249971838,7.36700834113454e-73,2.3191745080639946e-71,TPST1
ENSG00000169918.9,33.67087016735726,1.9174905248494265,0.554960918919095,3.455181183900569,5.499231375477536e-4,0.001668551625813788,OTUD7A
ENSG00000169964.8,144.23427387692135,1.4811393579799716,0.2830826083840089,5.232180692537521,1.6752187128382072e-7,7.770792969468585e-7,TMEM42
ENSG00000169972.12,368.79325924890134,2.931260915724788,0.20091323773207515,14.589685322943863,3.267010665665656e-48,6.5997142583467215e-47,PUSL1
ENSG00000169976.7,814.6142116946469,2.314077328152002,0.15105511105848388,15.319424228261054,5.671769116031436e-53,1.2485398808510965e-51,SF3B5
ENSG00000170035.16,1397.3529533298718,2.8068109470888456,0.12281378407390497,22.854201328083878,1.3273636095851268e-115,7.526252224196881e-114,UBE2E3
ENSG00000170043.12,203.5125351960508,2.536722716586151,0.2997811788046578,8.461914542804303,2.6302323758949024e-17,2.192202028662071e-16,TRAPPC1
ENSG00000170085.18,192.59319205162183,1.179690509441714,0.24524395309995903,4.810273584853217,1.5072385000545265e-6,6.393270928681272e-6,SIMC1
ENSG00000170113.16,844.3699937623583,1.068391715083604,0.13128035643519326,8.138245081708147,4.0104839205704254e-16,3.164624871218698e-15,NIPA1
ENSG00000170142.12,509.78642719466245,1.3051146327233807,0.17089488720882445,7.6369437028774305,2.224387021065339e-14,1.614001421150124e-13,UBE2E1
ENSG00000170222.12,49.21308454440497,1.2550544901427496,0.45921885001200036,2.7330204108780647,0.006275644316978564,0.015355965636428628,ADPRM
ENSG00000170236.15,12.668072489731394,3.102278251520877,0.9678228968111837,3.205419361065305,0.0013486583036398242,0.003817712962780735,USP50
ENSG00000170270.5,140.48145367981547,1.8167591425898695,0.28864580772408593,6.294077703447868,3.09232903270451e-10,1.7647378303680446e-9,GON7
ENSG00000170291.15,1156.1309980766405,2.9423558262889107,0.13284728688303843,22.148407357987093,1.0807233846852353e-108,5.686238434219081e-107,ELP5
ENSG00000170293.9,133.0665155667293,1.8035190574049718,0.30076790800788256,5.99638129397005,2.017629717524446e-9,1.0838650364838842e-8,CMTM8
ENSG00000170296.10,489.21422598876364,1.7288495956563497,0.1664485302462499,10.386691868643284,2.85069531263973e-25,3.160893195178083e-24,GABARAP
ENSG00000170310.15,269.70406669298376,1.2589777898697332,0.21218663153876025,5.9333511293323635,2.968131306570927e-9,1.5746928062399507e-8,STX8
ENSG00000170315.14,12268.684865277071,3.5889206041711126,0.10355085358628383,34.658532304426075,3.3227164384890834e-263,5.348144340617537e-261,UBB
ENSG00000170381.14,28.785990779819496,2.848959298197701,0.6325612209775712,4.503847538732883,6.6734090771816015e-6,2.652177365626746e-5,SEMA3E
ENSG00000170421.12,5377.225365091457,1.0260696825208622,0.09765184793596794,10.507427193734975,7.984200033212324e-26,8.96590324809867e-25,KRT8
ENSG00000170456.16,1135.5724398755974,1.3945658772730967,0.11770233983794265,11.848242602425675,2.1975098296532623e-32,3.031753423048819e-31,DENND5B
ENSG00000170469.10,57.64416919684465,1.1115679905778941,0.4208445508788565,2.6412792758195125,0.008259360525453306,0.01964477122515461,SPATA24
ENSG00000170473.17,460.8971117824548,2.4985870079569987,0.1691690479892729,14.76976455004603,2.295133275105901e-49,4.7485625425100534e-48,PYM1
ENSG00000170482.17,140.3522841478808,1.0127235496388607,0.2813008674058791,3.600143714372688,3.18041347600968e-4,0.001005016029605001,SLC23A1
ENSG00000170545.17,167.5422497843244,1.5910421373017969,0.27017414281927815,5.88895044025756,3.886559661805786e-9,2.0430055265431422e-8,SMAGP
ENSG00000170604.5,128.41254761179363,1.054311980425851,0.29008452698245996,3.63449919715849,2.785211246710792e-4,8.883832761988886e-4,IRF2BP1
ENSG00000170608.3,451.1553096531921,2.4577824789855818,0.19327366604122365,12.716592639482284,4.782647307421714e-37,7.476913581701893e-36,FOXA3
ENSG00000170619.10,272.99076070542526,1.9822934085687194,0.2666291029599587,7.434647555583655,1.048471326506381e-13,7.33219681685308e-13,COMMD5
ENSG00000170632.14,547.1108872420302,1.668537653593406,0.16627245656605322,10.03496121999355,1.0700144212424296e-23,1.1243977445825153e-22,ARMC10
ENSG00000170633.16,633.2577899573696,1.2459615818210155,0.1438676997870597,8.660467802468364,4.698321355672524e-18,4.047722150967598e-17,RNF34
ENSG00000170634.13,316.91903767003055,2.2645683322766605,0.23188490454572494,9.765915279017719,1.576816987067319e-22,1.5899881090879555e-21,ACYP2
ENSG00000170638.9,270.20162521030716,1.0447882991891582,0.21770538876090673,4.799092503569533,1.593861714462577e-6,6.7454102357337616e-6,TRABD
ENSG00000170684.9,18.79092635719108,2.1201381237014334,0.7442082452845875,2.848850623645921,0.004387747601888083,0.011138844035048369,ZNF296
ENSG00000170779.11,382.8653493134687,1.1056066423319506,0.19368167215537868,5.70836997650966,1.1406326482201101e-8,5.792963524238725e-8,CDCA4
ENSG00000170791.18,462.67919181093134,1.0558942386890529,0.16784371444520998,6.290937031387812,3.155553272212539e-10,1.7994467402571237e-9,CHCHD7
ENSG00000170802.16,1160.333322582918,1.0303404833169807,0.14103265562610964,7.305687315769666,2.7585299182786464e-13,1.8893815761479323e-12,FOXN2
ENSG00000170836.11,783.5155994857662,1.0938111567069368,0.13509300366092988,8.096726899731204,5.645762269069756e-16,4.424681434853674e-15,PPM1D
ENSG00000170855.4,605.4475123447271,1.9290289654279102,0.16097653021629219,11.983293234336816,4.347053861756879e-33,6.115700118105143e-32,TRIAP1
ENSG00000170860.4,489.21071426352563,1.9700086439641864,0.17843118644176156,11.040719300530911,2.4307939149387955e-28,2.991085418225962e-27,LSM3
ENSG00000170889.14,10993.067161152092,3.604547428499997,0.09158104630266356,39.35909856923268,0,0,RPS9
ENSG00000170890.14,11.035200990300284,2.4079341518624497,1.0087875222101386,2.386958699277862,0.016988399654409066,0.037208187054919795,PLA2G1B
ENSG00000170892.12,358.4037958556458,1.7061673550239502,0.18334728049542393,9.305659458998813,1.3316338012370013e-20,1.2576168057234492e-19,TSEN34
ENSG00000171045.16,216.76996931796074,2.416283374771079,0.2376863122996158,10.165849902729065,2.8165477887763057e-24,3.0190407339915876e-23,TSNARE1
ENSG00000171067.11,1045.1938370741527,3.1095566923138307,0.15753846043311232,19.738397111187247,1.0092930277307023e-86,3.859031247024491e-85,C11orf24
ENSG00000171084.15,33.65333364507467,2.114764186922863,0.5590031844852369,3.783098639894624,1.5488799611600997e-4,5.157420562474815e-4,FAM86JP
ENSG00000171100.14,524.2172285847263,1.6025665928785744,0.15657279692335682,10.23528112398119,1.3779440254571235e-24,1.499014834089221e-23,MTM1
