gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000099251.14,130.78833423029698,-1.0473712197952354,0.3186352968572685,-3.2870533494737133,0.0010124165177134417,0.00293869747016725,HSD17B7P2
ENSG00000100181.22,77.14337125594626,-2.3100228545218964,0.42906303305573396,-5.3838776043468455,7.289808284788263e-8,3.480183071758747e-7,TPTEP1
ENSG00000111788.10,235.23633559602777,-1.814030576202935,0.24062234391817297,-7.538911585117888,4.7391012785125833e-14,3.37807652562166e-13,AC009533.1
ENSG00000118976.5,14.956885815492207,-6.611261675080835,1.6443789959205595,-4.020521845318089,5.8069363889767686e-5,2.0486455528303854e-4,OTUD4P1
ENSG00000124549.14,92.9215266549702,-1.2710835202735367,0.36829358176489463,-3.4512779565215195,5.579386391985093e-4,0.0016915004537037947,BTN2A3P
ENSG00000131002.12,1774.1276523488923,-2.227219292166847,0.11890580865515499,-18.730954503880657,2.7690655289845404e-78,9.409793848665058e-77,TXLNGY
ENSG00000131797.12,1367.151650476251,-1.6500833646145114,0.12144446110354906,-13.587143864943956,4.77347219829689e-42,8.481199446445834e-41,CLUHP3
ENSG00000164616.16,290.0865150246336,-1.8162056138709939,0.22807613358478304,-7.963155045312329,1.677071019728254e-15,1.2834394731243473e-14,FBXL21P
ENSG00000174912.7,5.586814177332474,-5.190309162374401,1.944832693859033,-2.6687689788243603,0.007612979391823564,0.018258221343620432,METTL15P1
ENSG00000176857.5,29.725044388063974,-6.145566895312861,1.520790485924147,-4.041034548936142,5.321591692318122e-5,1.8860875113604824e-4,GJA1P1
ENSG00000178162.8,52.5392501192201,-2.5221228503566855,0.5365721709353154,-4.70043544368001,2.596073180519091e-6,1.0740911951130534e-5,FAR2P2
ENSG00000178636.8,25.84852672901058,-4.311768039328444,1.0378059329683482,-4.1546958851891125,3.257204712520025e-5,1.1903588218191469e-4,AC092656.1
ENSG00000179038.8,11.866513011872478,-6.276351051584659,1.7068683288558921,-3.677114951093899,2.3588675863863413e-4,7.619742965174178e-4,AP001885.1
ENSG00000180152.3,4.5773140012345,-4.902403171424277,2.044420549316796,-2.3979426214741193,0.016487447710407648,0.03628886998633908,XIAPP3
ENSG00000180178.11,70.37071393564038,-2.1135180144213157,0.43807020699030114,-4.824610258118076,1.402773000192714e-6,5.9619843951972554e-6,FAR2P1
ENSG00000180189.10,20.46524166560133,-5.585770752757577,1.5647418015456478,-3.5697715413750486,3.5729268966178075e-4,0.0011184262382992881,HMGB1P14
ENSG00000180221.6,6.161800010918274,-5.3318267461515365,1.902355768485792,-2.802749535327707,0.005066900211755791,0.012680168731885384,TPT1P10
ENSG00000180385.8,98.53712365302981,-1.0008908083551842,0.33938093787266327,-2.9491662514372607,0.0031863251871151396,0.008338479322714427,EMC3-AS1
ENSG00000180747.15,4787.91710274885,-2.243231478307854,0.10579548877708915,-21.20347005564989,8.870843326316217e-100,4.156108098642487e-98,SMG1P3
ENSG00000180867.11,79.83394063278801,-2.0759570122339013,0.40690774871812735,-5.10178785922299,3.3645977530734655e-7,1.5174650125265654e-06,PDIA3P1
ENSG00000181126.13,23.50309870219367,-1.7489784288817296,0.719197075106622,-2.4318486398494334,0.015021983377022473,0.033425303117753984,HLA-V
ENSG00000181227.3,19.683898078198226,-2.7845640438865873,0.8786458575160235,-3.1691540113313588,0.001528833601954937,0.0042727987654338035,DLSTP1
ENSG00000183432.6,7.390370893837691,-5.593458803534248,1.8381240233751468,-3.043025787380543,0.0023421226165924055,0.006304483626644797,ZBTB8OSP1
ENSG00000183458.14,758.4436072130333,-2.0970727698629292,0.16515955370026664,-12.697253794162703,6.124119967854294e-37,9.519413478588881e-36,AC138932.1
ENSG00000183929.7,9.142044787365384,-4.406621652724728,1.7266899532299735,-2.552063064061751,0.010708713351686156,0.024726011130863805,DUSP5P1
ENSG00000185495.10,223.5539758851337,-3.2805483319078705,0.29718445033675006,-11.038761712433361,2.48433174347538e-28,3.054452720171085e-27,AC138393.1
ENSG00000185710.9,313.2211502866447,-1.6345516790412,0.2614338454211902,-6.252257340314184,4.045620429187575e-10,2.290860306582516e-9,SMG1P4
ENSG00000185986.12,286.88368913768437,-2.1893595036364535,0.23060990380785804,-9.493779180709458,2.228067295009714e-21,2.1607994388727185e-20,SDHAP3
ENSG00000186124.4,37.77771044744549,-3.8227920333924255,0.7676804457541936,-4.9796657639713535,6.369417796411484e-7,2.8046423001760113e-6,OR9M1P
ENSG00000186301.8,955.3299856149727,-3.2615647524745373,0.1556220818161171,-20.958238794982826,1.5781927132039543e-97,7.2024288792530465e-96,MST1P2
ENSG00000186481.16,122.47609610443651,-2.0491003031967976,0.3424155264951842,-5.984250551283388,2.1738846544479803e-9,1.1650869814690947e-8,ANKRD20A5P
ENSG00000186715.11,613.7693322401553,-1.4131566479300555,0.15314059658446633,-9.2278382052052,2.76148749631497e-20,2.5747210243642633e-19,MST1L
ENSG00000186743.2,14.679569904475667,-6.583299806171798,1.6604368618291474,-3.964799841241536,7.345755924262951e-5,2.554207210924323e-4,TPI1P3
ENSG00000187762.5,5.433242816967547,-5.150205016219196,1.9570888937045987,-2.631564173086848,0.008499281412320066,0.020156169749844594,HSPE1P11
ENSG00000188451.8,37.914273090339464,-4.459952398892191,0.8731845904407998,-5.107685645987779,3.261286209805381e-7,1.4730897186052128e-6,SRP72P2
ENSG00000189089.5,6.583214484139146,-5.4275237168591515,1.8766770208523489,-2.892092595876769,0.0038268514227726594,0.00984601906969473,RIMKLBP1
