gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000285715.1,22.255557624290773,-7.184754440787448,1.581136667694935,-4.54404390688236,5.518515519282365e-6,2.2116909988791893e-5,AC063960.1
ENSG00000267560.1,22.19731242009568,-7.180043497177001,1.5893246309832967,-4.5176695542274405,6.252395736346877e-6,2.4924663589181465e-5,AC027514.2
ENSG00000249994.1,22.00444145185684,-7.167614961147246,1.5869805115232556,-4.5165110151651735,6.286684844347719e-6,2.5054681958211128e-5,AC025187.1
ENSG00000287754.1,21.98771451143483,-7.167182246415539,1.5823252543445292,-4.529525283589378,5.911636006128296e-6,2.3622872230575135e-5,AL109837.3
ENSG00000273445.1,21.935315034269617,-7.163957193878692,1.5838854777236933,-4.523027260894196,6.096138498696725e-6,2.4321187949624542e-5,AC133644.2
ENSG00000256315.1,119.25868644177558,-7.161758857698953,1.0610783074581942,-6.7495101985968375,1.4834508305727237e-11,9.194938088133789e-11,AP000462.2
ENSG00000236520.2,21.759171006452796,-7.1518349836111526,1.5840743460817621,-4.514835431368074,6.336595313541432e-6,2.5243511709488142e-5,GPC6-AS1
ENSG00000248975.2,21.61869951537917,-7.14246358093316,1.5851045301400588,-4.505989002695019,6.606450895620207e-6,2.627659451482367e-5,AL133372.2
ENSG00000270571.2,21.579399907505262,-7.140005096163265,1.5847640161189205,-4.505405867082409,6.624620121612907e-6,2.634186176130259e-5,AC007681.1
ENSG00000261231.6,21.553200168922654,-7.138364308580733,1.5849721821540954,-4.50377892366487,6.675565194961169e-6,2.6526821184861623e-5,LINC02133
ENSG00000272807.1,58.550340861539375,-7.126220390198161,1.4706741205230653,-4.845546875920835,1.2626339452697878e-6,5.390094831525297e-6,AC007038.2
ENSG00000287380.1,58.04485721120402,-7.118675255437109,1.472673688210032,-4.833844260563612,1.3392137125044373e-6,5.704806506112386e-6,AL589935.3
ENSG00000269506.2,20.99494127575887,-7.099767177256674,1.5952625713419888,-4.450532034537806,8.56578145051588e-6,3.3684797723045374e-5,AC110792.2
ENSG00000227197.1,20.84136991539394,-7.089197321506275,1.5958181091277164,-4.442359239413114,8.897784122014489e-6,3.490328367988336e-5,AC009365.4
ENSG00000261529.1,20.75329790148553,-7.082868171432889,1.602207342829035,-4.420693865331182,9.8384473865955e-6,3.8381996072438896e-05,AC100774.1
ENSG00000286470.1,20.75329790148553,-7.082868171432889,1.602207342829035,-4.420693865331182,9.8384473865955e-6,3.8381996072438896e-05,AL034427.1
ENSG00000249713.1,20.279483951099444,-7.0496536342860505,1.602389188289853,-4.399464053929234,1.0851855001378982e-5,4.213785149562697e-5,AC026725.1
ENSG00000254431.1,55.482540725371535,-7.0478333683252945,1.4735111713867926,-4.783019976490737,1.7268095678413373e-6,7.28437717937635e-6,AC084083.1
ENSG00000286539.1,20.21398460464293,-7.04524875622314,1.5975219014573678,-4.410110903516244,1.0331769206616915e-5,4.021746281467913e-5,AC073973.1
ENSG00000246422.2,55.094955898657915,-7.042843406239535,1.4777513294647264,-4.765919181267531,1.8799460938685641e-6,7.893664257817261e-6,AC008781.2
ENSG00000267006.1,19.805670000713363,-7.015663771328271,1.6030682993158438,-4.3763972965608575,1.2065700319459215e-5,4.658536705751483e-5,AC008507.2
ENSG00000232986.1,19.433027933526994,-6.988600157564908,1.6010375667708245,-4.365044457801451,1.270969067667047e-5,4.8951848639928024e-5,AL139081.1
ENSG00000249409.1,19.236529894157442,-6.974850598899621,1.6067828952351002,-4.340879293390212,1.4191367072668333e-5,5.437874663017338e-5,AC025741.1
ENSG00000223715.3,19.15208495137974,-6.967528116329816,1.603845515765091,-4.344263863222549,1.397434683933647e-5,5.358831762214106e-5,LINC01208
ENSG00000260975.1,52.02899865272603,-6.954335540735356,1.4772958212864675,-4.707476620816094,2.5080203452705245e-6,1.0393841790795815e-5,AC007333.2
ENSG00000288087.1,18.880614767393087,-6.947529725146569,1.6048891446169993,-4.328977953679518,1.4980292730257274e-5,5.726982553421559e-5,AC112770.1
ENSG00000256712.1,51.32117123599125,-6.939936179980897,1.4800869593267225,-4.688870566860348,2.7471707337354734e-6,1.1336291857556526e-5,AC134349.1
ENSG00000286831.1,50.44851547983619,-6.915244172617165,1.4798338979614263,-4.672986733270128,2.9685094853050564e-6,1.2214298649129024e-5,AC244472.1
ENSG00000285934.1,100.3235122506593,-6.900511384154506,1.065255911720158,-6.477796845090182,9.307154711798844e-11,5.494726834191161e-10,AC091074.2
ENSG00000261369.1,18.217556919898875,-6.89560657547239,1.6099409019915725,-4.2831426712261305,1.842719285510997e-5,6.96557196586215e-5,AC007533.1
ENSG00000259915.2,49.54018718693793,-6.888910611385083,1.4808939359413624,-4.651859558737404,3.289550911565645e-6,1.3470465762611444e-5,AC017071.1
ENSG00000286154.1,18.090185298116555,-6.885385645185863,1.6115182063386986,-4.272608040109686,1.9319989160896254e-5,7.28649326655218e-5,AC009974.2
ENSG00000243107.1,17.985386343786132,-6.87753481328,1.6132321665765492,-4.263202132818156,2.015180716970636e-5,7.578254026462366e-5,AC000120.1
ENSG00000262267.6,17.87111459129511,-6.86817672098723,1.6131836241053619,-4.2575294085297815,2.0669847671404642e-5,7.762341941627097e-5,U95743.1
ENSG00000264596.1,17.848541923843214,-6.865722886989531,1.6162962115632344,-4.247812274675323,2.1586815586456467e-5,8.093501377925281e-5,AP000897.1
ENSG00000237870.6,17.65204388447367,-6.850748982833143,1.6187921849477094,-4.232012636664932,2.316093924557696e-5,8.651181523818878e-5,AC073130.1
ENSG00000274227.1,17.56759894169597,-6.842764912406678,1.6199457392596472,-4.224070440491408,2.3992900414322878e-5,8.940744991336797e-5,AC073575.2
ENSG00000287897.1,48.138723581669176,-6.840193770573134,1.4863354779496745,-4.6020524114844115,4.183478913974347e-6,1.6952463127047088e-5,AP000465.1
ENSG00000260816.2,47.691485135528914,-6.833346032337644,1.4855347846700186,-4.599923275344598,4.226465786397925e-6,1.7122047728441286e-5,AC027279.1
ENSG00000260194.1,17.423500379491635,-6.831624347024783,1.617567843542406,-4.223392777185661,2.406518858217035e-5,8.964335147107328e-5,AC007496.1
ENSG00000257398.8,17.335428365583223,-6.824003914334333,1.61804490954574,-4.217437893148556,2.4709384547595688e-5,9.192861371764878e-5,AC126177.3
ENSG00000256972.1,17.29612875770931,-6.820938120342885,1.6183811533531816,-4.214667296520563,2.5014667028738262e-5,9.290275418761519e-5,AP000462.3
ENSG00000230368.2,17.221156613092205,-6.814290046018889,1.620109466414145,-4.206067668440477,2.5985245770751667e-5,9.623284115348384e-5,FAM41C
ENSG00000272576.1,17.146184468475095,-6.807630526080087,1.6259272115253567,-4.18692206995757,2.8276285751662158e-5,1.0418897757947836e-4,AC027271.1
ENSG00000253288.2,17.093784991309885,-6.803476407786111,1.6223549058564959,-4.193580814670343,2.7458518955334465e-5,1.013504056817659e-4,AC046195.1
ENSG00000206062.4,17.04138551414467,-6.7993242568866465,1.6209260989467646,-4.194715762368605,2.7321397546155854e-5,1.0091893889411648e-4,AL121823.1
ENSG00000261158.1,16.949686429105547,-6.7920322791155066,1.6237267416394074,-4.182989726619814,2.8770039756513153e-5,1.0590402683271741e-4,AC109597.2
ENSG00000280441.3,16.940213630944957,-6.790489081612533,1.6235429719431538,-4.182512689199268,2.883049209051108e-5,1.0610046370076468e-4,FP236383.3
ENSG00000244332.1,16.675997589219723,-6.766991355505072,1.6488722448267839,-4.1040119249602345,4.0604651947284305e-5,1.4631945955678833e-4,AL138759.1
ENSG00000197934.8,45.76965382973875,-6.766989931346118,1.4858905621241172,-4.554164420879381,5.2594208900219654e-6,2.112659903468101e-5,CYYR1-AS1
ENSG00000234361.1,16.440199941976267,-6.747585056608527,1.6269820463740008,-4.147301484762317,3.3641694327405356e-05,1.2275015780303006e-4,AL391863.2
ENSG00000287141.1,16.41762727452437,-6.744935609475655,1.634508334559409,-4.126583797013057,3.6819187911365505e-5,1.3357887150878097e-4,AC093675.2
ENSG00000256473.1,44.84638277731324,-6.7438392807212075,1.498846567426801,-4.49935265375357,6.816070448375199e-6,2.7074368725415515e-5,AC087260.1
ENSG00000230300.1,16.194929496572215,-6.726447076669579,1.6333845293820446,-4.118103824097308,3.8200259700515155e-5,1.3818745467786644e-4,STARD13-IT1
ENSG00000258718.3,44.51851027936744,-6.726333396745869,1.4891631238794842,-4.516854660772691,6.276495291059394e-6,2.5017403278356562e-05,LINC02311
ENSG00000273449.1,43.81977989513003,-6.702659126191992,1.4967937124928261,-4.478011278540907,7.534162195382749e-6,2.9772669984869157e-5,AC093788.1
ENSG00000257894.2,170.9730533543716,-6.6695669423948285,0.7600807466396691,-8.774813691678293,1.7118704055774928e-18,1.502050885175234e-17,AC027288.3
ENSG00000285742.1,15.5544443165299,-6.668535444543467,1.6470634636243637,-4.048742256639797,5.149361506892065e-5,1.82959393298522e-4,AL445604.1
ENSG00000272072.1,15.456899504460896,-6.6583472563229975,1.6393314658093114,-4.061623530806736,4.8732619876113716e-5,1.7370605713193146e-4,AC004492.1
ENSG00000254865.1,15.39502722913509,-6.65208657393087,1.6477139710974735,-4.037160994332161,5.4101942628490864e-5,1.9154493358701036e-4,AC100763.1
ENSG00000274422.1,41.54278499390195,-6.632680915415216,1.4959623014974597,-4.4337219653034685,9.262005608806202e-6,3.626548834899818e-5,AC245060.5
ENSG00000287857.1,15.159229581891635,-6.631183290632207,1.6468683052216138,-4.026541326715174,5.6603294764429275e-5,1.9999344588497028e-4,AL592546.3
ENSG00000285704.1,15.162856653022345,-6.630635667712116,1.642952774237413,-4.035804176288492,5.4415589215297335e-5,1.9263260138672954e-4,AC004765.1
ENSG00000258026.2,41.41503760645641,-6.6203401084594775,1.499035578554018,-4.416399585956134,1.0035848864513728e-5,3.909097623026437e-5,AC078955.1
ENSG00000269189.1,41.13084331884167,-6.618359754856357,1.4940105377002166,-4.429928429450191,9.426436705901078e-6,3.687556018571364e-5,AL445223.1
ENSG00000254165.1,40.94744514876342,-6.612276088177578,1.4941098567484565,-4.425562188959442,9.619143929597242e-6,3.758521677946779e-5,AC090739.1
ENSG00000286833.1,122.66359699691105,-6.610106095436962,0.8811412569880416,-7.50175530088324,6.296884154680887e-14,4.4566458114145714e-13,AC097532.3
ENSG00000260505.1,14.947413017331613,-6.609536100512467,1.6528166310332064,-3.998953045614457,6.362329949086848e-5,2.2345780621276635e-4,AC096644.3
ENSG00000256083.1,40.84990033669442,-6.608368069535343,1.4947168773379502,-4.421150366151392,9.817682188697423e-6,3.8315965241197166e-5,AC090673.1
ENSG00000260141.1,14.72834231051017,-6.588645819623372,1.648917910959329,-3.995739130391363,6.44927206604508e-5,2.262990003671561e-4,AC145350.2
ENSG00000258231.5,14.715242441218868,-6.587442010000291,1.6484168264480477,-3.996223469882121,6.436098242550172e-5,2.2588969423853114e-4,AC020637.1
ENSG00000286021.2,199.18127102576628,-6.574273734450392,0.6854811883403408,-9.59074274578965,8.745316102183655e-22,8.587731992995774e-21,LINC02822
ENSG00000287312.1,14.535471342271332,-6.5699128182984134,1.6499265632692106,-3.981942569177506,6.835429859886071e-5,2.3914818177546944e-4,AC127526.4
ENSG00000235522.6,14.52237147298003,-6.568694754677875,1.6500690151068285,-3.9808606152468147,6.866620689191454e-5,2.4015524555258614e-4,AC010978.1
ENSG00000230516.1,39.79125198889873,-6.561870621400048,1.5020776818452763,-4.368529471351245,1.2508593936961778e-5,4.8233163998552515e-5,AL589642.2
ENSG00000283458.1,14.398626922328418,-6.555340038732659,1.6669215057597595,-3.9326027146940112,8.40310545742773e-5,2.90264418119847e-4,AC011139.1
ENSG00000249867.6,78.40345703223898,-6.553380585419576,1.082086774432505,-6.05624312232858,1.3933736147614337e-9,7.590032619855858e-9,LINC02742
ENSG00000236069.2,14.346227445163208,-6.5503630425758,1.6596294239839426,-3.9468829293539787,7.91752464159488e-5,2.7412380330758357e-4,AL136987.1
ENSG00000227911.3,14.329500504741194,-6.549699458637323,1.654120344581443,-3.959626928048366,7.506693901882997e-5,2.605929986486238e-4,LINC02344
ENSG00000249690.1,39.213014849845436,-6.548913974886966,1.4974673128168206,-4.373326829129972,1.2236731708972981e-5,4.723353196276858e-5,AC110813.1
ENSG00000283445.1,157.3717342779179,-6.544655646319949,0.7637461828111517,-8.569150057458577,1.0425161591451791e-17,8.849120718029026e-17,AL136985.3
ENSG00000231943.9,14.218855823380885,-6.537380649561282,1.664222958419311,-3.9281879969799993,8.558829566909734e-5,2.953368367613458e-4,PGM5P4-AS1
ENSG00000261822.1,14.078384332307262,-6.523014201034112,1.667399399695303,-3.9120886106988606,9.150132379763485e-5,3.143999347932506e-4,AC018362.2
ENSG00000285519.1,13.98305817613743,-6.51472840562694,1.6638790097100182,-3.9153858950130815,9.025972492242728e-5,3.103474956618385e-4,AC104781.2
ENSG00000286559.1,114.71496720990957,-6.512493597342972,0.885970106717792,-7.350692250181525,1.9718294472889564e-13,1.358946362636666e-12,AC099845.1
ENSG00000249877.1,13.846213756194516,-6.499532169996232,1.661363630723485,-3.9121671197086685,9.147157451239998e-5,3.143337922121477e-4,AC105924.1
ENSG00000230612.3,113.83468154582988,-6.496673117962528,0.8817036115108109,-7.368318597255593,1.727934475379547e-13,1.1952611442678576e-12,AC004039.1
ENSG00000287223.1,111.97363115645601,-6.482312536988175,0.8858552599156366,-7.3175752634866225,2.5249153119350867e-13,1.7333390187735066e-12,Z94277.1
ENSG00000257947.1,13.662815586116272,-6.481477460595855,1.6727414687317121,-3.8747634238482593,1.0672833500570316e-4,3.6404613118386025e-4,AC025030.2
